"当地时间 北京";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"28.07.2013 02:00";"24.4";"746.8";"749.5";"2.6";"97";"从西北方吹来的风";"1";"";"";"90  或者更多，但不为100%";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"27.5";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"2.0";"23.9";"";"";"";"";"";"";
"27.07.2013 23:00";"25.3";"744.2";"750.0";"-2.7";"94";"从东北偏东方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"没有层积云、层云、积云或积雨云";"40%.";"2500或更高，或无云。";"不断变化的透亮高积云（经常为荚状云）散片；在一个或多个高度上";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"2.5";"24.3";"";"";"";"";"";"";
"27.07.2013 20:00";"26.2";"746.9";"749.7";"3.2";"90";"从东方吹来的风";"1";"";"";"100%.";"薄雾 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"并非由积云形成的层积云";"100%.";"1000-1500";"";"";"3.0";"24.4";"降水迹象";"6";"";"";"";"";
"27.07.2013 17:00";"26.9";"743.7";"749.5";"-3.0";"85";"从东北偏东方向吹来的风";"2";"";"";"100%.";"薄雾 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"并非由积云形成的层积云";"100%.";"1000-1500";"";"";"3.0";"24.2";"";"";"";"";"";"";
"27.07.2013 14:00";"27.3";"746.7";"749.5";"2.3";"81";"从东北偏东方向吹来的风";"1";"";"";"100%.";"霾 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"25.0";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"4.0";"23.8";"降水迹象";"6";"";"";"";"";
"27.07.2013 11:00";"25.6";"744.4";"750.2";"-3.7";"90";"从东北偏东方向吹来的风";"2";"";"";"100%.";"薄雾 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"3.0";"23.8";"";"";"";"";"";"";
"27.07.2013 08:00";"25.1";"748.1";"750.9";"3.2";"90";"从东北方吹来的风";"1";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"5.0";"23.3";"";"";"";"";"";"";
"27.07.2013 05:00";"25.4";"744.9";"750.7";"-3.4";"85";"从东北偏东方向吹来的风";"2";"";"";"100%.";" ";"";"";"";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"12.0";"22.7";"";"";"";"";"";"";
"27.07.2013 02:00";"25.7";"748.3";"751.0";"2.4";"77";"从东方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"27.3";"没有层积云、层云、积云或积雨云";"20–30%.";"2500或更高，或无云。";"不断变化的透亮高积云（经常为荚状云）散片；在一个或多个高度上";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"12.0";"21.4";"";"";"";"";"";"";
"26.07.2013 23:00";"26.5";"745.9";"751.7";"-2.8";"72";"从东方吹来的风";"1";"";"";"100%.";" ";"";"";"";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"12.0";"21.0";"";"";"";"";"";"";
"26.07.2013 20:00";"26.9";"748.7";"751.5";"3.1";"68";"从东北偏东方向吹来的风";"2";"";"";"100%.";" ";"";"";"";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"15.0";"20.5";"";"";"";"";"";"";
"26.07.2013 17:00";"27.1";"745.6";"751.4";"-4.0";"69";"从东北方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"并非由积云形成的层积云";"90  或者更多，但不为100%";"1500-2000";"";"";"15.0";"20.9";"";"";"";"";"";"";
"26.07.2013 14:00";"25.6";"749.6";"752.4";"2.3";"77";"从北方吹来的风";"2";"";"";"100%.";"云量发展情况没有进行观测或无法观测。 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"24.0";"";"并非由积云形成的层积云";"100%.";"1500-2000";"";"";"15.0";"21.3";"0.5";"6";"";"";"";"";
"26.07.2013 11:00";"24.8";"747.3";"753.1";"-2.5";"84";"从东北偏东方向吹来的风";"2";"";"";"100%.";"间歇性雨，不冻，在观测时较弱 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"并非由积云形成的层积云";"100%.";"1000-1500";"";"";"12.0";"21.9";"";"";"";"";"";"";
"26.07.2013 08:00";"26.2";"749.8";"752.6";"3.6";"68";"从东北偏东方向吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"并非由积云形成的层积云";"90  或者更多，但不为100%";"1000-1500";"";"";"20.0";"19.8";"";"";"";"";"";"";
"26.07.2013 05:00";"25.8";"746.2";"752.0";"-3.2";"73";"从东北偏东方向吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"并非由积云形成的层积云";"90  或者更多，但不为100%";"1500-2000";"";"";"30.0";"20.6";"";"";"";"";"";"";
"26.07.2013 02:00";"26.0";"749.4";"752.1";"3.5";"70";"从东南偏东方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"35.4";"没有层积云、层云、积云或积雨云";"90  或者更多，但不为100%";"2500或更高，或无云。";"在同一高度上的透光高积云";"";"30.0";"20.1";"";"";"";"";"";"";
"25.07.2013 23:00";"27.6";"745.9";"751.7";"-2.4";"64";"从东方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"90  或者更多，但不为100%";"2500或更高，或无云。";"在同一高度上的透光高积云";"";"20.0";"20.2";"";"";"";"";"";"";
"25.07.2013 20:00";"30.2";"748.3";"751.0";"4.1";"57";"从西南偏南方向吹来的风";"2";"";"";"70 – 80%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"10%  或者更少，但不为0";"2500或更高，或无云。";"不断变化的透亮高积云（经常为荚状云）散片；在一个或多个高度上";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"20.0";"20.7";"";"";"";"";"";"";
"25.07.2013 17:00";"35.1";"744.2";"749.8";"-3.7";"41";"从南方吹来的风";"2";"";"";"20–30%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"20–30%.";"2500或更高，或无云。";"不断变化的透亮高积云（经常为荚状云）散片；在一个或多个高度上";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"25.0";"19.9";"";"";"";"";"";"";
"25.07.2013 14:00";"34.5";"747.9";"750.6";"2.0";"42";"从东南偏南方向吹来的风";"2";"";"";"20–30%.";" ";"";"";"26.3";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"19.7";"";"";"";"";"";"";
"25.07.2013 11:00";"32.4";"745.9";"751.6";"-2.5";"46";"从东方吹来的风";"2";"";"";"70 – 80%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"19.3";"";"";"";"";"";"";
"25.07.2013 08:00";"28.6";"748.4";"751.1";"3.8";"51";"从东北方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"17.5";"";"";"";"";"";"";
"25.07.2013 05:00";"27.4";"744.6";"750.4";"-2.8";"52";"从东北偏北方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"16.7";"";"";"";"";"";"";
"25.07.2013 02:00";"27.3";"747.4";"750.1";"3.1";"65";"从西北偏北方向吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"";"38.2";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"20.0";"20.1";"";"";"";"";"";"";
"24.07.2013 23:00";"31.2";"744.3";"750.0";"-2.0";"55";"从西方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"25.0";"21.1";"";"";"";"";"";"";
"24.07.2013 20:00";"33.5";"746.3";"749.0";"3.3";"46";"从西南偏西方向吹来的风";"2";"";"";"40%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"20.3";"";"";"";"";"";"";
"24.07.2013 17:00";"37.7";"743.0";"748.6";"-3.1";"25";"从西北偏西方向吹来的风";"4";"";"";"20–30%.";" ";"";"";"";"";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"10%  或者更少，但不为0";"1000-1500";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"14.3";"";"";"";"";"";"";
"24.07.2013 14:00";"37.5";"746.1";"748.8";"1.6";"23";"从北方吹来的风";"4";"";"";"50%.";" ";"";"";"22.2";"";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"10%  或者更少，但不为0";"1000-1500";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"12.9";"";"";"";"";"";"";
"24.07.2013 11:00";"35.2";"744.5";"750.1";"-3.2";"29";"从东北偏北方向吹来的风";"3";"";"";"20–30%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"14.5";"";"";"";"";"";"";
"24.07.2013 08:00";"27.4";"747.7";"750.5";"4.0";"71";"从东北偏北方向吹来的风";"2";"";"";"10%  或者更少，但不为0";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"9.0";"21.7";"";"";"";"";"";"";
"24.07.2013 05:00";"22.2";"743.7";"749.6";"-2.5";"93";"从东南方吹来的风";"1";"";"";"无云";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"";"";"";"8.0";"21.0";"";"";"";"";"";"";
"24.07.2013 02:00";"23.4";"746.2";"748.9";"2.8";"87";"从西南偏南方向吹来的风";"2";"";"";"无云";" ";"";"";"";"30.3";"";"";"";"";"";"20.0";"21.1";"";"";"";"";"";"";
"23.07.2013 23:00";"25.6";"743.4";"749.2";"-2.5";"75";"从南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"25.0";"20.8";"";"";"";"";"";"";
"23.07.2013 20:00";"27.5";"745.9";"748.7";"3.8";"65";"从西南方吹来的风";"3";"";"";"50%.";" ";"";"";"";"";"中度或强大的积云，或有破损的积云、或有平积云、或有层积云，或没有这些云；所有云的低面都在同一水平上";"20–30%.";"1000-1500";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"20.3";"";"";"";"";"";"";
"23.07.2013 17:00";"29.8";"742.1";"747.8";"-4.2";"54";"从西南方吹来的风";"4";"";"";"20–30%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"19.5";"";"";"";"";"";"";
"23.07.2013 14:00";"29.4";"746.3";"749.1";"1.7";"52";"从西南偏南方向吹来的风";"4";"";"";"40%.";" ";"";"";"21.6";"";"没有层积云、层云、积云或积雨云";"无云";"2500或更高，或无云。";"没有高积云、高层云或层雨云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"18.5";"";"";"";"";"";"";
"23.07.2013 11:00";"28.1";"744.6";"750.4";"-4.1";"50";"从西南方吹来的风";"4";"";"";"70 – 80%.";" ";"";"";"";"";"没有层积云、层云、积云或积雨云";"40%.";"2500或更高，或无云。";"不断变化的透亮高积云（经常为荚状云）散片；在一个或多个高度上";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"30.0";"16.7";"";"";"";"";"";"";
"23.07.2013 08:00";"23.6";"748.7";"751.5";"3.1";"69";"从西南方吹来的风";"3";"";"";"40%.";"云量发展情况没有进行观测或无法观测。 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"没有层积云、层云、积云或积雨云";"20–30%.";"2500或更高，或无云。";"不断变化的透亮高积云（经常为荚状云）散片；在一个或多个高度上";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"20.0";"17.6";"0.1";"6";"";"";"";"";
"23.07.2013 05:00";"22.2";"745.6";"751.5";"-2.9";"84";"从西南方吹来的风";"3";"";"";"90  或者更多，但不为100%";"薄雾 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"没有层积云、层云、积云或积雨云";"70 – 80%.";"2500或更高，或无云。";"在同一高度上的透光高积云";"浓密的卷云，呈散片状或扭曲的斜坡状，其数量通常不会增加，有时似乎只剩下积雨云的顶部；或塔状卷云，或棉絮状卷云。";"8.0";"19.4";"";"";"";"";"";"";
